Unnamed: 0,original,scored_text,distance,score,tfidf_distance,laser_distance,use_distance,fasttext_distance,bert_distance
135,семён иван весь князь владимирский русь не желать наследник калить     —      симеон иван     —      предлагать хан выдавать ярлык великий княжение владимирский константин василий суздальский старший лествичный правупока симеон находиться орда москва вспыхивать крупный рознь боярин вызывать смерть московский тысяцкий протасий фёдор который тысяцкий даниил александр юрий иван даниил,пока симеон находиться орда москва вспыхивать крупный рознь боярин вызывать смерть московский тысяцкий протасий фёдор который тысяцкий даниил александр юрий иван даниил,0.9064804315567015,3,0.7415555496335157,0.8707683682441711,0.7452335953712463,0.8695111870765686,0.8984326
136,дмитрий иван сын князь иван ii красный жена княгиня александр ивановныть правление дмитрий московский княжество становиться главный центр объединение русский земля владимирский великий княжество становиться наследственный собственность московский князь хотя это из-под влияние выходить тверская смоленский княжество,правление дмитрий московский княжество становиться главный центр объединение русский земля владимирский великий княжество становиться наследственный собственность московский князь хотя это из-под влияние выходить тверская смоленский княжество,0.9552350044250488,3,0.8808416149664168,0.9109416604042053,0.9208515882492065,0.895831286907196,0.9098986
137,василий i дмитрий      —      великий князь московский владимирский 1389 год старший сын дмитрий иван донский великий княгиня евдокия дочь великий князь нижегородский суздальский дмитрий константин женатый софья     —      единственный дочь великий князь литовский витовтарождаться день празднование память святой василий кесарийский получать имя честь дальнейший изображать свой печать,родиться день празднование память святой василий кесарийский получать имя честь дальнейший изображать свой печать,0.9115159511566162,3,0.5898694591082798,0.7445314526557922,0.4919082820415497,0.5569515824317932,0.8647629
138,юрий дмитрий юрий очень популярный удачливый полководец опытный дипломат также покровитель искусство литература женатый анастасий дочь великий князь смоленский юрий святосол,женатый анастасий дочь великий князь смоленский юрий святосол,0.9474843740463256,3,0.5758350512004492,0.8296413421630859,0.6869140267372131,0.8033139109611511,0.9069378
139,состояниеотпатрулированадмитрий юрий шемякнуть      —      великий князь московский также князь углицкий князь галицкий сын великий князь московский юрий дмитрий княгиня анастасий юрий дочь последний великий князь смоленский юрий святосол главный участник междоусобный война четверть xv век 32 95 194 195 212 летопись дмитрий юрий упоминаться 1433 год 106 точный дата рождение неизвестный 106 литература встречаться указание разный год,точный дата рождение неизвестный 106 литература встречаться указание разный год,0.9212961196899414,3,0.4652104399172282,0.5997440218925476,0.2883038818836212,0.6613931655883789,0.86564213
140,иван иван молодая      —      удельный князь тверская сын наследник великий князь московский иван iii василий жена мария борис дочь великий князь тверская борис александр сестра править тверь михаил борис племянник михаил борис который не сын претендовать наследование великий княжество тверскогораживаться 15 февраль 1458 год,рождаться 15 февраль 1458 год,0.7787773609161377,3,0.24050633483928918,0.5224516987800598,0.1734694242477417,0.435080885887146,0.78246653
141,василий iii иван прямая имя гавриил постриг варлаа      —      великий князь владимирский московский 1505     —     1533 государь весь русь сын иван iii великий софия палеолог отец иван iv грозный период правление продолжаться процесс собирание русский земля централизовать русский государство входить псков смоленск рязань,период правление продолжаться процесс собирание русский земля централизовать русский государство входить псков смоленск рязань,0.9328757524490356,3,0.6039843526023646,0.7662867903709412,0.5264332294464111,0.4478810727596283,0.875579
142,фёдор i иван известный также имя феодора блаженный рождаться фёдор иван грозный повелеть построить церковь феодоровский монастырь город переславль залесский храм честь феодора стратилат становиться главный собор монастырь сохраняться настоящий время,храм честь феодора стратилат становиться главный собор монастырь сохраняться настоящий время,0.9120308160781859,3,0.6900450886360474,0.8042577505111694,0.7626770734786987,0.7104138135910034,0.9054197
143,ирина фёдор урождать годунов иночество александр      —      сестра борис годунов супруг царь фёдор і иоанн номинальный правительница русский престол смерть фёдор і иоанн избрание царь борис годунов 16 январь 21 февраль 1598 годао дата место рождение сведение взять царский палата возраст семь год воспитываться брак,взять царский палата возраст семь год воспитываться брак,0.9289221763610841,3,0.39332383467581133,0.6235334873199463,0.412810355424881,0.3329862058162689,0.83910084
144,"борис фёдор годунов государев родословец составлять около 1555 год дмитрий зерно      «     сын иван констянтина шея бездетный дмитрей иван дмитрей ребёнок фёдор сабур данило подольский бездетный иван годун     »
","иван дмитрей ребёнок фёдор сабур данило подольский бездетный иван годун     »
",0.8911264538764954,3,0.7588941671813666,0.8910828828811646,0.6216900944709778,0.8444271087646484,0.86745566
145,фёдор ii борис сф,ф,0.7310400009155273,3,0.0,0.48412951827049255,0.4114700257778168,0.16919277608394623,0.712292
146,василий иван шуйский низложение жить плена поляковпоследний представитель род рюрик российский престол,последний представитель род рюрик российский престол,0.9346836805343628,3,0.4917497215630997,0.8343644142150879,0.5769762396812439,0.7728199362754822,0.88299084
147,князь дмитрий тимофей трубецкой шенкурский державецвместо дмитрий пожарский кузьма минин руководить освобождение поляков столица причём время изгнание поляк избрание михаил фёдор избирать правитель государство свой деятельность получать титул      «     спаситель отечество     »      претендент царский престол земский собор 1613 год,свой деятельность получать титул      «     спаситель отечество     »      претендент царский престол земский собор 1613 год,0.9289615750312804,3,0.5721898414279049,0.7695189118385315,0.5907188057899475,0.7179278135299683,0.8908899
148,михаил фёдор 1613годарод роман принадлежать число древний семья московский боярство известный летопись представитель род несколько род     —      андрей иван иметь прозвище кобыла 1347 год находиться служба великий владимирский московский князь симеон иван гордый,известный летопись представитель род несколько род     —      андрей иван иметь прозвище кобыла 1347 год находиться служба великий владимирский московский князь симеон иван гордый,0.9528259038925172,3,0.822288495404749,0.9306845664978027,0.8638066053390503,0.960665762424469,0.93265784
149,патриарх филарет разрядный книга свидетельствовать февраль 1585 год будущий патриарх участник приём дворец литовский посол левый сапегий следующий год иметь чин боярин исполнять обязанность нижегородский наместник 1593     —     1594 год фёдор никита упоминаться псковский наместник,1593     —     1594 год фёдор никита упоминаться псковский наместник,0.9131938219070436,3,0.5127675375081322,0.7887938022613525,0.5355797410011292,0.8467658162117004,0.92397827
150,фёдор iii алексей фёдор алексей сын царь алексей михайло царица мария милославский крестить имя святой феодора стратилат март 1669 год умирать мать,март 1669 год умирать мать,0.9354191422462464,3,0.432867087899385,0.6005976796150208,0.4460541307926178,0.6090583205223083,0.904908
151,иоанн      —      русский царь 1682     —     1696 год династия роман сын царь алексей михайло тихий царица мария илья милославский старший единокровный брат соправитель пётр i,старший единокровный брат соправитель пётр i,0.9396268725395204,3,0.4628032175849186,0.7147400975227356,0.4426810145378113,0.5925208330154419,0.91100365
152,анна иоанн 1710 год выдавать замуж герцог курляндский фридрих вильгельм овдоветь 25 месяц свадьба анна отправлять пётр i курляндия смерть пётр ii приглашать 1730 год российский престол верховный тайный совет монарх полномочие ограниченный польза аристократ     — «     верховникать     »      поддержка дворянин восстанавливать абсолютизм распускать верховный тайный совет,смерть пётр ii приглашать 1730 год российский престол верховный тайный совет монарх полномочие ограниченный польза аристократ     — «     верховникать     »      поддержка дворянин восстанавливать абсолютизм распускать верховный тайный совет,0.9322363138198853,3,0.793722363393303,0.8867676258087158,0.850877583026886,0.8891306519508362,0.9178276
153,иван vi      —      российский император брауншвейгский ветвь династия роман царствовать октябрь 1740 ноябрь 1741 год правнук иван v,правнук иван v,0.8894984722137451,3,0.388659883103871,0.6471673846244812,0.18022628128528595,0.7412899732589722,0.8531943
154,состояниеотпатрулированаелизавета пётр младший дочь пётр i екатерина i рожать год вступление брак руководить страна время главный европейский конфликт свой время война австрийский наследство семилетний война время правление обследовать заселять земля сибирь,время правление обследовать заселять земля сибирь,0.9109939336776732,3,0.510107433868833,0.6816263794898987,0.4869179427623749,0.6703090667724609,0.86502796
155,состояниеотпатрулированапетра iii фёдор      —      император всероссийский 1762 представитель гольштейн готторп романовский династия российский престол c 1745 год     —      владетельный герцог гольштейн готторпский внук пётр i     —      сын дочь анна карл фридрих гольштейн готторпский,внук пётр i     —      сын дочь анна карл фридрих гольштейн готторпский,0.8637539148330688,3,0.6906480912097251,0.831873893737793,0.5758994817733765,0.7283264398574829,0.8403411
156,георгий евгений левый старший брат алексей 1896 год возглавлять московский училище живопись брат владимир руководить 1901 год московский главный архив мид,брат владимир руководить 1901 год московский главный архив мид,0.9352235794067384,3,0.6767811857182283,0.8545359969139099,0.778407871723175,0.8792892694473267,0.9093183
157,александр фёдор керенский 1917 год свергать временный правительство безуспешный попытка вернуть власть слагать весь полномочие июнь 1918 год      —      эмиграциис отцовский сторона предок александр керенский происходить среда провинциальный духовенство,отцовский сторона предок александр керенский происходить среда провинциальный духовенство,0.9012470245361328,3,0.6598663622659893,0.7735209465026855,0.4902578890323639,0.6347922682762146,0.8711965
158,левый борис каменеть 1922 год     —      заместитель председатель снк сто смерть ленин     —      председатель сто январь 1926 год член цк 1917     —     1927 год член политбюро цк 1919     —     1926 год затем кандидат член политбюро член цик председатель вцик ссср,член цик председатель вцик ссср,0.8788579702377319,3,0.592993472379939,0.6809108257293701,0.5340445637702942,0.45400163531303406,0.8705592
159,яков михайло свердлов партийный псевдоним андрей андрей уральский товарищ андрей макс махровый михаил пермяк михаил смирнов др прима,прима,0.7369852066040039,3,0.23327579420685507,0.34687331318855286,0.10613822937011719,0.22782236337661743,0.7936015
160,состояниеотпатрулированаиосиф виссарион сталин      —      российский революционер советский политический государственный военный партийный деятель 21 январь 1924 5 март 1953     —      руководитель ссср маршал советский союз генералиссимус советский союз,маршал советский союз генералиссимус советский союз,0.9017794728279114,3,0.6971996382803867,0.7484201788902283,0.6314134001731873,0.649485170841217,0.8831371
161,"«     большой российский энциклопедия     » —      российский универсальный энциклопедия русский язык издание состоять 35 нумеровать      «     россия     »      содержимый 80 тысяча статья энциклопедия издаваться 2004 2017 год научный издательство      «     большой российский энциклопедия     »
","энциклопедия издаваться 2004 2017 год научный издательство      «     большой российский энциклопедия     »
",0.9034407138824464,3,0.7903139086113313,0.8350573182106018,0.7885113954544067,0.8897717595100403,0.88949126
